Order Date,Year,Month,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
01-10-2016,2016,10,Chris Cortes,Indiana,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,42,5,11
01-10-2016,2016,10,Greg Matthias,New York,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",331,1,-116
01-10-2016,2016,10,Hunter Glantz,Texas,Technology,Accessories,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,80,3,21
01-10-2016,2016,10,Hunter Glantz,Texas,Office Supplies,Paper,Easy-staple paper,28,1,10
01-10-2016,2016,10,Jamie Kunitz,Florida,Office Supplies,Binders,Avery Non-Stick Binders,5,4,-4
01-10-2016,2016,10,Jamie Kunitz,Florida,Office Supplies,Art,Staples in misc. colors,31,8,5
02-10-2016,2016,10,Tim Taslimi,New York,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61,3,17
02-10-2016,2016,10,Liz Preis,Arizona,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",55,6,-40
02-10-2016,2016,10,Tamara Chand,Indiana,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32,2,5
02-10-2016,2016,10,Tamara Chand,Indiana,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17500,5,8400
02-10-2016,2016,10,Tamara Chand,Indiana,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,736,2,331
02-10-2016,2016,10,Tamara Chand,Indiana,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34,7,17
02-10-2016,2016,10,Tamara Chand,Indiana,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,34,2,10
03-10-2016,2016,10,Hunter Lopez,Texas,Office Supplies,Envelopes,Staple envelope,16,2,5
03-10-2016,2016,10,Emily Burns,New York,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599,6,93
03-10-2016,2016,10,Tracy Poddar,Texas,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38,5,-30
03-10-2016,2016,10,Daniel Byrd,California,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6,2,3
03-10-2016,2016,10,Daniel Byrd,California,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915,4,103
03-10-2016,2016,10,Daniel Byrd,California,Office Supplies,Paper,Xerox 1900,9,2,4
03-10-2016,2016,10,Daniel Byrd,California,Office Supplies,Paper,Xerox 1891,98,2,46
04-10-2016,2016,10,Mary O'Rourke,Texas,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,60,7,19
04-10-2016,2016,10,Daniel Raglin,Rhode Island,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30,1,14
04-10-2016,2016,10,Daniel Raglin,Rhode Island,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5400,9,2592
04-10-2016,2016,10,Daniel Raglin,Rhode Island,Office Supplies,Storage,Letter Size File,119,3,35
04-10-2016,2016,10,Melanie Seite,Maryland,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239,2,-24
04-10-2016,2016,10,Anna HÃ¤berlin,Florida,Technology,Phones,Samsung HM1900 Bluetooth Headset,53,3,20
04-10-2016,2016,10,Anna HÃ¤berlin,Florida,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,12,3,3
06-10-2016,2016,10,Jonathan Howell,Oklahoma,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,29,5,14
06-10-2016,2016,10,Laurel Beltran,Colorado,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,704,6,-938
06-10-2016,2016,10,Laurel Beltran,Colorado,Office Supplies,Binders,Recycled Easel Ring Binders,18,4,-15
06-10-2016,2016,10,Laurel Beltran,Colorado,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",12,4,-9
06-10-2016,2016,10,Laurel Beltran,Colorado,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",68,5,1
07-10-2016,2016,10,Tim Brockman,California,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27,2,9
07-10-2016,2016,10,Dionis Lloyd,Washington,Technology,Machines,Okidata C331dn Printer,838,3,63
07-10-2016,2016,10,Cindy Chapman,California,Office Supplies,Paper,Astroparche Fine Business Paper,11,2,5
07-10-2016,2016,10,Arthur Wiediger,Pennsylvania,Office Supplies,Labels,Avery 511,5,2,2
07-10-2016,2016,10,Mick Crebagga,Washington,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93,12,1
08-10-2016,2016,10,Bart Watters,Texas,Furniture,Furnishings,Contemporary Wood/Metal Frame,52,8,-32
08-10-2016,2016,10,Joel Eaton,California,Office Supplies,Paper,Xerox 1925,62,2,28
08-10-2016,2016,10,Peter McVee,Texas,Office Supplies,Labels,Avery 50,60,6,20
08-10-2016,2016,10,Doug Bickford,North Carolina,Office Supplies,Storage,Fellowes Econo/Stor Drawers,388,5,-68
09-10-2016,2016,10,Michael Paige,Ohio,Technology,Phones,Mediabridge Sport Armband iPhone 5s,24,4,-16
09-10-2016,2016,10,Sibella Parks,Pennsylvania,Office Supplies,Paper,Xerox 1947,19,4,6
09-10-2016,2016,10,Sibella Parks,Pennsylvania,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,333,4,-25
09-10-2016,2016,10,Maria Zettner,Arizona,Office Supplies,Art,Newell 310,1,1,0
09-10-2016,2016,10,Maria Zettner,Arizona,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",170,2,0
10-10-2016,2016,10,Erica Bern,North Carolina,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,21,2,-4
10-10-2016,2016,10,Erica Bern,North Carolina,Office Supplies,Binders,Presstex Flexible Ring Binders,4,3,-3
10-10-2016,2016,10,Corey Catlett,Colorado,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",91,3,-191
10-10-2016,2016,10,Corey Catlett,Colorado,Technology,Phones,iOttie HLCRIO102 Car Mount,16,1,-3
10-10-2016,2016,10,Corey Catlett,Colorado,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",121,1,14
10-10-2016,2016,10,William Brown,Texas,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",14,4,-6
10-10-2016,2016,10,William Brown,Texas,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",16,2,-26
11-10-2016,2016,10,Emily Phan,Illinois,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,5,2,1
11-10-2016,2016,10,Emily Phan,Illinois,Office Supplies,Art,Newell 309,28,3,3
13-10-2016,2016,10,Lena Creighton,California,Office Supplies,Paper,Xerox 195,20,3,10
13-10-2016,2016,10,Lena Creighton,California,Office Supplies,Paper,Xerox 1880,35,1,17
13-10-2016,2016,10,Lena Creighton,California,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",12,4,3
13-10-2016,2016,10,Lena Creighton,California,Office Supplies,Fasteners,Ideal Clamps,4,2,2
13-10-2016,2016,10,Lena Creighton,California,Office Supplies,Binders,GBC Wire Binding Strips,76,3,27
13-10-2016,2016,10,Lena Creighton,California,Office Supplies,Supplies,Fiskars Softgrip Scissors,66,6,18
13-10-2016,2016,10,Lena Creighton,California,Furniture,Furnishings,Longer-Life Soft White Bulbs,43,14,21
13-10-2016,2016,10,Noah Childs,Colorado,Furniture,Tables,Hon 5100 Series Wood Tables,727,5,-466
13-10-2016,2016,10,Noah Childs,Colorado,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",25,3,4
13-10-2016,2016,10,Helen Andreada,Texas,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,192,3,24
13-10-2016,2016,10,Helen Andreada,Texas,Office Supplies,Paper,Array Memo Cubes,8,2,3
13-10-2016,2016,10,Helen Andreada,Texas,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",140,5,-150
13-10-2016,2016,10,Helen Andreada,Texas,Office Supplies,Art,Newell 334,16,1,1
13-10-2016,2016,10,Helen Andreada,Texas,Office Supplies,Binders,Avery Non-Stick Binders,6,7,-11
13-10-2016,2016,10,Bart Watters,New York,Office Supplies,Art,BIC Liqua Brite Liner,35,5,12
13-10-2016,2016,10,Bart Watters,New York,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,100,3,24
13-10-2016,2016,10,Bart Watters,New York,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,38,2,18
13-10-2016,2016,10,Bart Watters,New York,Office Supplies,Labels,Avery White Multi-Purpose Labels,25,5,11
13-10-2016,2016,10,Bart Watters,New York,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82,3,34
14-10-2016,2016,10,Christine Phan,Washington,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,3,30
14-10-2016,2016,10,Nathan Cano,North Carolina,Furniture,Chairs,SAFCO Folding Chair Trolley,103,1,10
14-10-2016,2016,10,Nathan Cano,North Carolina,Technology,Accessories,Maxell 4.7GB DVD-R,23,1,6
14-10-2016,2016,10,Nathan Cano,North Carolina,Office Supplies,Paper,Xerox 1944,93,3,34
14-10-2016,2016,10,Nathan Cano,North Carolina,Office Supplies,Supplies,Staple remover,13,2,1
14-10-2016,2016,10,Nathan Cano,North Carolina,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35,4,13
14-10-2016,2016,10,Nathan Cano,North Carolina,Office Supplies,Paper,Xerox 1916,39,1,15
14-10-2016,2016,10,Pauline Webber,New York,Technology,Phones,Motorola L703CM,1092,7,273
14-10-2016,2016,10,Pauline Webber,New York,Office Supplies,Paper,Xerox 1908,112,2,55
14-10-2016,2016,10,Bobby Elias,Wisconsin,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1650,5,544
15-10-2016,2016,10,Patrick Bzostek,Utah,Office Supplies,Paper,Xerox 1982,46,2,21
15-10-2016,2016,10,Patrick Bzostek,Utah,Office Supplies,Paper,Xerox 1986,60,9,29
15-10-2016,2016,10,Patrick Bzostek,Utah,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",42,5,13
15-10-2016,2016,10,Patrick Bzostek,Utah,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",72,8,33
15-10-2016,2016,10,Cynthia Delaney,Oklahoma,Office Supplies,Labels,Avery 49,20,7,10
15-10-2016,2016,10,Cynthia Delaney,Oklahoma,Office Supplies,Labels,Avery 508,29,6,14
15-10-2016,2016,10,Cynthia Delaney,Oklahoma,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,869,3,252
15-10-2016,2016,10,Cynthia Delaney,Oklahoma,Office Supplies,Paper,Xerox 1999,13,2,6
15-10-2016,2016,10,Cynthia Delaney,Oklahoma,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,6,1,1
15-10-2016,2016,10,Cynthia Delaney,Oklahoma,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,122,4,56
15-10-2016,2016,10,Quincy Jones,Virginia,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,233,7,116
15-10-2016,2016,10,Quincy Jones,Virginia,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,67,6,33
15-10-2016,2016,10,Quincy Jones,Virginia,Office Supplies,Appliances,Holmes Odor Grabber,43,3,14
16-10-2016,2016,10,Nona Balk,New York,Furniture,Tables,Chromcraft Rectangular Conference Tables,142,1,-38
17-10-2016,2016,10,Neil Knudson,California,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18,5,7
17-10-2016,2016,10,Michael Granlund,California,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",121,2,21
17-10-2016,2016,10,Frank Carlisle,Missouri,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,450,3,220
17-10-2016,2016,10,Frank Carlisle,Missouri,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1928,7,752
17-10-2016,2016,10,Nick Radford,New Jersey,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,121,1,12
17-10-2016,2016,10,Nick Radford,New Jersey,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,316,1,149
18-10-2016,2016,10,Emily Phan,Arizona,Furniture,Chairs,Global Deluxe Steno Chair,308,5,-35
20-10-2016,2016,10,Luke Foster,Ohio,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7,3,1
20-10-2016,2016,10,Chuck Magee,Texas,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51,7,16
20-10-2016,2016,10,Chuck Magee,Texas,Office Supplies,Fasteners,Staples,25,4,8
20-10-2016,2016,10,Chuck Magee,Texas,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,57,1,-15
20-10-2016,2016,10,Joy Smith,Michigan,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",126,6,35
20-10-2016,2016,10,Joy Smith,Michigan,Technology,Phones,Pyle PMP37LED,192,2,52
20-10-2016,2016,10,Joy Smith,Michigan,Office Supplies,Storage,Woodgrain Magazine Files by Perma,21,7,1
20-10-2016,2016,10,Andrew Gjertsen,California,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19,3,6
20-10-2016,2016,10,Lindsay Castell,Virginia,Furniture,Furnishings,Aluminum Document Frame,61,5,18
20-10-2016,2016,10,Muhammed Yedwab,California,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387,4,5
21-10-2016,2016,10,Michael Kennedy,Connecticut,Office Supplies,Binders,Wilson Jones Â“SnapÂ” Scratch Pad Binder Tool for Ring Binders,23,4,10
21-10-2016,2016,10,Michael Kennedy,Connecticut,Office Supplies,Supplies,Staple remover,7,2,0
21-10-2016,2016,10,Michael Kennedy,Connecticut,Office Supplies,Storage,Pizazz Global Quick File,105,7,29
21-10-2016,2016,10,Michael Kennedy,Connecticut,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1044,4,271
21-10-2016,2016,10,Neoma Murray,California,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",23,3,11
21-10-2016,2016,10,Joel Eaton,California,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154,3,2
21-10-2016,2016,10,Muhammed Yedwab,Delaware,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,8,4,4
21-10-2016,2016,10,Charles McCrossin,Maryland,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98,6,10
21-10-2016,2016,10,Susan Vittorini,Ohio,Technology,Phones,Panasonic KX TS208W Corded phone,235,8,-47
21-10-2016,2016,10,Victoria Wilson,Ohio,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661,2,-231
21-10-2016,2016,10,Dennis Pardue,Nevada,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113,3,29
21-10-2016,2016,10,Dennis Pardue,Nevada,Office Supplies,Paper,Xerox 193,36,6,18
21-10-2016,2016,10,Dennis Pardue,Nevada,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4536,3,1644
21-10-2016,2016,10,Giulietta Weimer,Tennessee,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",112,9,7
21-10-2016,2016,10,Jill Fjeld,Texas,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106,6,-9
21-10-2016,2016,10,Carlos Soltero,California,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242,3,12
21-10-2016,2016,10,Carlos Soltero,California,Office Supplies,Art,Newell Chalk Holder,12,3,6
21-10-2016,2016,10,Carlos Soltero,California,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",20,2,6
21-10-2016,2016,10,Carlos Soltero,California,Office Supplies,Storage,SAFCO Boltless Steel Shelving,341,3,3
21-10-2016,2016,10,Anne Pryor,Florida,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",46,2,10
21-10-2016,2016,10,Anne Pryor,Florida,Office Supplies,Binders,GBC Personal VeloBind Strips,29,8,-21
22-10-2016,2016,10,Peter McVee,Michigan,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31,5,10
22-10-2016,2016,10,Eric Barreto,Virginia,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",40,4,11
22-10-2016,2016,10,MaryBeth Skach,Washington,Office Supplies,Paper,Xerox 1986,7,1,3
22-10-2016,2016,10,MaryBeth Skach,Washington,Office Supplies,Art,Prang Drawing Pencil Set,8,3,2
22-10-2016,2016,10,MaryBeth Skach,Washington,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",102,3,31
23-10-2016,2016,10,Steven Roelle,New York,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379,10,178
23-10-2016,2016,10,Heather Kirkland,Illinois,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16,7,-12
23-10-2016,2016,10,Heather Kirkland,Illinois,Office Supplies,Paper,Xerox 1929,55,3,18
23-10-2016,2016,10,Alejandro Ballentine,Washington,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17,5,8
24-10-2016,2016,10,Victoria Wilson,California,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,21
24-10-2016,2016,10,Victoria Wilson,California,Technology,Accessories,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),360,2,22
24-10-2016,2016,10,Catherine Glotzbach,Tennessee,Technology,Phones,Apple iPhone 5C,240,3,18
24-10-2016,2016,10,Sonia Sunley,California,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,200,1,86
24-10-2016,2016,10,Jennifer Patt,Texas,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",16,3,5
24-10-2016,2016,10,Emily Ducich,California,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450,5,162
25-10-2016,2016,10,Jill Stevenson,Florida,Technology,Phones,Panasonic KX-TG9471B,784,5,78
27-10-2016,2016,10,Jeremy Ellison,New York,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40,3,19
27-10-2016,2016,10,Bart Pistole,California,Office Supplies,Appliances,Staple holder,44,4,12
27-10-2016,2016,10,Bart Pistole,California,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25,3,8
27-10-2016,2016,10,Ben Wallace,Virginia,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,291,1,76
27-10-2016,2016,10,Pete Armstrong,California,Office Supplies,Binders,Avery Legal 4-Ring Binder,67,4,25
27-10-2016,2016,10,Ben Wallace,New York,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",428,14,81
27-10-2016,2016,10,Ben Wallace,New York,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",41,7,13
27-10-2016,2016,10,Ben Wallace,New York,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33,2,1
27-10-2016,2016,10,Ben Wallace,New York,Office Supplies,Binders,Prestige Round Ring Binders,10,2,3
28-10-2016,2016,10,Jonathan Howell,California,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93,6,26
28-10-2016,2016,10,Jonathan Howell,California,Technology,Phones,Adtran 1202752G1,302,3,23
28-10-2016,2016,10,Jonathan Doherty,New Jersey,Office Supplies,Paper,Xerox 223,32,5,16
28-10-2016,2016,10,Jonathan Doherty,New Jersey,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082,8,11
28-10-2016,2016,10,Jonathan Doherty,New Jersey,Office Supplies,Paper,Xerox 1939,57,3,27
28-10-2016,2016,10,Jonathan Doherty,New Jersey,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",78,4,38
28-10-2016,2016,10,Jonathan Doherty,New Jersey,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14,1,7
28-10-2016,2016,10,Alejandro Savely,California,Office Supplies,Paper,Southworth Structures Collection,51,7,25
28-10-2016,2016,10,Alejandro Savely,California,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",50,3,17
28-10-2016,2016,10,Patrick Gardner,Florida,Furniture,Furnishings,24-Hour Round Wall Clock,48,3,14
28-10-2016,2016,10,Patrick Gardner,Florida,Office Supplies,Binders,Large Capacity Hanging Post Binders,37,5,-30
28-10-2016,2016,10,Patrick Gardner,Florida,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,64,2,0
28-10-2016,2016,10,Patrick Gardner,Florida,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165,3,41
28-10-2016,2016,10,Suzanne McNair,North Carolina,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",18,4,-14
28-10-2016,2016,10,Emily Phan,Florida,Office Supplies,Binders,Canvas Sectional Post Binders,38,5,-27
28-10-2016,2016,10,Denise Leinenbach,New York,Office Supplies,Art,BIC Brite Liner Highlighters,12,3,5
28-10-2016,2016,10,Victoria Brennan,New York,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",757,5,76
29-10-2016,2016,10,Jim Mitchum,New Jersey,Office Supplies,Storage,"Rogers Jumbo File, Granite",41,3,0
29-10-2016,2016,10,Jim Mitchum,New Jersey,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",12,3,3
